URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
97,21,0,3,65.11627906976744,0.030927835051546393,0.8,0.8144329896907216,3,1,1,1,0.8144329896907216,0,1,356,349,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,19,0,0,68.29268292682927,0.1111111111111111,0.9,0.7777777777777778,3,1,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,19,0,0,69.38775510204081,0.04838709677419355,0.9,0.8548387096774194,3,1,1,2,0.8548387096774194,0,1,0,6942,1,0.14814814814814814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,17,0,0,68.29268292682927,0.041666666666666664,0.9,0.7222222222222222,3,1,1,4,0.7222222222222222,1,0,140,5717,1,0.2608695652173913,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,47,3,10,0,0,0
33,25,0,0,66.66666666666666,0.09090909090909091,0.9,0.8484848484848485,3,1,0,0,0.8484848484848485,0,1,4524,79845,1,0.37777777777777777,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,53,99,47,0,0,0
40,18,0,0,66.66666666666666,0.075,0.9,0.825,3,1,0,0,0.825,0,0,99,101035,1,0.36363636363636365,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,31,0,0,0
51,32,0,3,66.66666666666666,0.058823529411764705,0.8,0.8431372549019608,3,1,0,0,0.8431372549019608,0,0,185,11587,1,0.21333333333333335,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,9,24,0,0,0
44,10,0,0,52.94117647058824,0.045454545454545456,0.9,0.8181818181818182,3,0,1,3,0.8181818181818182,0,1,1293,321429,1,0.24,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,9,0,26,23,0,0
31,22,0,0,66.66666666666666,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,1,8093,8355,1,0.27722772277227725,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,80,102,98,0,0,0
93,26,0,13,58.46153846153847,0.021505376344086023,0.5,0.8172043010752689,2,1,1,6,0.8172043010752689,0,0,476,1124,1,0.15517241379310345,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,3,12,1,1,0
49,18,0,0,66.66666666666666,0.061224489795918366,0.9,0.8367346938775511,3,1,1,1,0.8367346938775511,0,0,99,74012,1,0.3125,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,31,0,0,0
22,13,0,1,61.111111111111114,0.13636363636363635,0.5,0.7272727272727273,2,1,0,0,0.7272727272727273,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,21,0,0,65.21739130434783,0.06666666666666667,0.9,0.8444444444444444,3,1,0,0,0.8444444444444444,0,1,321,1306,1,0.6666666666666666,1,1,0,0,0,0,0,12,1,0,1,1,0,0,0,0,0,2,7,7,0,0,0
40,33,0,0,69.6969696969697,0.075,0.9,0.875,3,1,0,0,0.875,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,13,0,0,68.75,0.019736842105263157,0.9,0.8289473684210527,3,1,1,20,0.8289473684210527,0,1,50,185792,1,0.0684931506849315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,4,0,0
51,24,0,7,55.55555555555556,0.0392156862745098,0.5,0.6666666666666666,2,1,1,1,0.6666666666666666,0,0,902,16612,1,0.20408163265306123,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,11,0,0,0
49,25,0,0,69.0909090909091,0.061224489795918366,0.9,0.8571428571428571,3,1,0,0,0.8571428571428571,0,0,504,4627,1,0.38202247191011235,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,12,0,0,0
46,17,0,0,68.42105263157895,0.06521739130434782,0.9,0.8260869565217391,3,1,1,1,0.8260869565217391,0,1,7,159897,1,0.2191780821917808,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,244,4,12,10,0,0
31,16,0,0,76.19047619047619,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,1,92,108405,1,0.2857142857142857,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,86,2,0,0
45,15,0,0,75.0,0.06666666666666667,0.9,0.8,3,1,1,2,0.8,0,0,374,60869,1,0.3684210526315789,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,11,1,19,0,0,0
36,27,0,0,60.0,0.05555555555555555,0.9,0.8333333333333334,3,1,0,0,0.8333333333333334,0,1,1259,18163,1,0.20689655172413793,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,3,9,29,168,5,0
56,29,0,0,52.83018867924528,0.03571428571428571,0.9,0.75,3,1,1,2,0.75,0,0,93,394,1,0.19047619047619047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
54,19,0,39,65.21739130434783,0.05555555555555555,0.85,0.8148148148148148,3,1,0,0,0.8148148148148148,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,0,0,67.85714285714286,0.10344827586206896,0.9,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,38,0,0,63.63636363636363,0.043478260869565216,0.9,0.8695652173913043,3,1,0,0,0.8695652173913043,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,15,0,0,64.86486486486487,0.05660377358490566,0.9,0.8113207547169812,3,1,1,4,0.8113207547169812,0,0,2421,79850,1,0.10344827586206896,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,1,165,0,169,0,0,0
29,20,0,0,69.38775510204081,0.10344827586206896,0.9,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,18,0,0,66.66666666666666,0.06382978723404255,0.9,0.8297872340425532,3,1,0,0,0.8297872340425532,0,0,214,332,1,0.13793103448275862,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,9,1,2,0,0,0
37,28,0,0,55.55555555555556,0.05405405405405406,0.9,0.8378378378378378,3,1,0,0,0.8378378378378378,0,1,1797,18163,1,0.06521739130434782,1,1,0,0,0,1,3,1,1,0,1,1,0,0,0,0,1,13,10,29,503,5,0
